month adjasted,100<,100-155,155-210,210>,season,Date,Grower,Pepper Kind
5,0,0.066031428,0.197592778,0.736375794,2,29-01-19,Green Lotan,Red
5,0,0.128837877,0.239598278,0.631563845,2,29-01-19,Green Lotan,Red
5,0.030115622,0.295509546,0.450121,0.224253832,2,30-01-19,Green zofar,Yellow
5,0.008837971,0.105728314,0.40589198,0.479541735,2,30-01-19,Erez gvori,Yellow
5,0,0.104878761,0.308209173,0.586912065,2,30-01-19,Green zofar,Red
5,0,0.04028021,0.186514886,0.773204904,2,30-01-19,Erez gvori,Red
5,0,0.062134815,0.186119424,0.75174576,2,30-01-19,Green Lotan,Red
5,0.008611781,0.10850844,0.408542887,0.474336893,2,30-01-19,Erez gvori,Yellow
5,0.001083424,0.017334778,0.151679307,0.829902492,2,30-01-19,Erez gvori,Orange
5,0,0.09221902,0.339577329,0.56820365,2,30-01-19,Green zofar,Red
5,0,0.086254431,0.261914139,0.65183143,2,30-01-19,Green Lotan,Red
5,0,0.070169294,0.238178634,0.691652072,2,31-01-19,Green Lotan,Red
5,0.000818107,0.029451868,0.234524134,0.73520589,2,31-01-19,Erez gvori,Orange
5,0,0.055916183,0.224348024,0.719735793,2,31-01-19,Green Lotan,Red
5,0.001893939,0.069602273,0.414772727,0.513731061,2,31-01-19,Erez gvori,Orange
5,0,0.073665893,0.217517401,0.708816705,2,31-01-19,frequent,Red
5,0,0.103480423,0.297804019,0.598715558,2,31-01-19,Green Lotan,Red
5,0,0.067841842,0.932158158,0,2,27-01-19,shabi,Red
5,0,0.030738791,0.969261209,0,2,27-01-19,shabi,Yellow
6,0.016362492,0.216173694,0.359030837,0.408432977,2,03-02-19,Green zofar,Green 
6,0.0044027,0.077194012,0.289110655,0.629292633,2,03-02-19,Green zofar,Red
6,0.002917578,0.029175784,0.216630197,0.751276441,2,03-02-19,Green Lotan,Red
6,0.002307101,0.046911048,0.213278647,0.737503204,2,03-02-19,Green Lotan,Red
6,0.001371742,0.017832647,0.24005487,0.740740741,2,03-02-19,Green zofar,Red
6,0.002768549,0.108527132,0.407530454,0.481173865,2,03-02-19,Green zofar,Green 
6,0.005840886,0.139778449,0.366968781,0.487411883,2,03-02-19,frequent,Red
6,0.004643738,0.083732405,0.338702656,0.572921202,2,04-02-19,Erez gvori,Red
6,0.010379186,0.115001384,0.312344312,0.562275118,2,04-02-19,Green zofar,Red
6,0.00180331,0.05049269,0.226573066,0.721130933,2,04-02-19,Green Lotan,Red
6,0.001711701,0.037290622,0.176182907,0.78481477,2,04-02-19,Green Lotan,Red
6,0.007125445,0.095068442,0.35008438,0.547721733,2,04-02-19,Erez gvori,Red
6,0.002288605,0.047337991,0.189592869,0.760780535,2,05-02-19,Green Lotan,Red
6,0.015996541,0.097924773,0.347384349,0.538694336,2,05-02-19,Green Lotan,Red
6,0.006283857,0.096208017,0.300325027,0.597183099,2,05-02-19,Erez gvori,Red
6,0.007600434,0.114006515,0.299674267,0.578718784,2,05-02-19,Erez gvori,Red
6,0,0,0.21969697,0.78030303,2,05-02-19,Green zofar,Red
6,0.010483598,0.243490024,0.47683463,0.269191748,2,05-02-19,Green zofar,Green 
6,0.018001241,0.149286158,0.358783364,0.473929236,2,05-02-19,Green zofar,Yellow
6,0.006267806,0.107236467,0.367635328,0.518860399,2,06-02-19,Green Lotan,Red
6,0.001552192,0.060147458,0.254559565,0.683740784,2,06-02-19,Erez gvori,Red
6,0.004959702,0.093407729,0.347592478,0.554040091,2,06-02-19,Green Lotan,Red
6,0.002771479,0.075837743,0.386747292,0.534643487,2,06-02-19,Green Lotan,Red
6,0.005933682,0.129493892,0.416404887,0.448167539,2,06-02-19,Green zofar,Orange
6,0.031755915,0.318181818,0.447073474,0.202988792,2,06-02-19,Green zofar,Yellow
6,0.011968085,0.147606383,0.397606383,0.442819149,2,06-02-19,Green zofar,Yellow
6,0.002902758,0.07668118,0.382438316,0.537977746,2,06-02-19,Green Lotan,Red
6,0.005918682,0.095985589,0.360267627,0.537828101,2,06-02-19,Green Lotan,Red
6,0.001534213,0.036821111,0.174286591,0.787358085,2,06-02-19,Erez gvori,Red
6,0.001083424,0.032502709,0.146262189,0.820151679,2,06-02-19,Erez gvori,Red
6,0.05974026,0.366233766,0.412987013,0.161038961,2,06-02-19,Green zofar,Yellow
6,0.009881423,0.148221344,0.438735178,0.403162055,2,06-02-19,Green zofar,Orange
6,0.003611886,0.083073387,0.397800033,0.515514694,2,06-02-19,Green Lotan,Red
6,0.008628955,0.131991051,0.455736657,0.403643337,2,06-02-19,Green Lotan,Red
6,0.005,0.095,0.38875,0.51125,2,06-02-19,Green Lotan,Red
6,0.002365538,0.076942231,0.383964143,0.536728088,2,07-02-19,Green Lotan,Red
6,0.011133496,0.147704379,0.440674372,0.400487753,2,07-02-19,Green Lotan,Red
6,0.020601935,0.075600143,0.365460408,0.538337513,2,07-02-19,Green Lotan,Red
6,0.009443053,0.152245134,0.446136057,0.392175756,2,07-02-19,Green Lotan,Red
6,0.031549521,0.289936102,0.426118211,0.252396166,2,07-02-19,Green zofar,Yellow
6,0,0.001597444,0.998402556,0,2,03-02-19,shabi,Orange
6,0,0.052951389,0.947048611,0,2,03-02-19,shabi,Yellow
6,0.00436443,0.046917621,0.169121658,0.77959629,2,10-02-19,Erez gvori,Red
6,0.005773196,0.090927835,0.382268041,0.521030928,2,10-02-19,Green Lotan,Red
6,0.009149357,0.119683482,0.381429278,0.489737883,2,10-02-19,Green Lotan,Red
6,0.014638609,0.132662397,0.376334248,0.476364745,2,10-02-19,Green zofar,Orange
6,0.01557971,0.244202899,0.472101449,0.268115942,2,10-02-19,Green zofar,Green 
6,0.005474453,0.072992701,0.240875912,0.680656934,2,10-02-19,Erez gvori,Red
6,0.003995434,0.038622527,0.162480974,0.794901065,2,10-02-19,Erez gvori,Red
6,0.003816794,0.090076336,0.36692112,0.539185751,2,10-02-19,Green Lotan,Red
6,0,0.030100334,0.369230769,0.600668896,2,10-02-19,Green zofar,Red
6,0.007669365,0.103536429,0.387942054,0.500852152,2,11-02-19,Green Lotan,Red
6,0.005468066,0.103674541,0.39391951,0.496937883,2,11-02-19,Green Lotan,Red
6,0.004321521,0.092480553,0.388072602,0.515125324,2,11-02-19,Green Lotan,Red
6,0.006513735,0.120928915,0.409515718,0.463041631,2,11-02-19,Green Lotan,Red
6,0.004810127,0.077974684,0.346075949,0.571139241,2,11-02-19,Green Lotan,Red
6,0.013750955,0.18487395,0.499236058,0.302139037,2,11-02-19,Green zofar,Yellow
6,0.002754821,0.121212121,0.523415978,0.35261708,2,11-02-19,Green zofar,Yellow
6,0.004654984,0.074616648,0.349671413,0.571056955,2,11-02-19,Green Lotan,Red
6,0.005405405,0.107567568,0.438918919,0.448108108,2,11-02-19,Erez gvori,Yellow
6,0.002666667,0.035733333,0.1792,0.7824,2,11-02-19,Erez gvori,Red
6,0.00373444,0.060165975,0.27966805,0.656431535,2,11-02-19,Green zofar,Orange
6,0.012219959,0.136456212,0.401221996,0.450101833,2,11-02-19,Green zofar,Orange
6,0.004032258,0.095430108,0.409050179,0.491487455,2,11-02-19,Erez gvori,Yellow
6,0.008348952,0.135457488,0.421877662,0.434315897,2,11-02-19,Green Lotan,Red
6,0.012578616,0.286163522,0.506289308,0.194968553,2,11-02-19,Green zofar,Green 
6,0.000576037,0.016129032,0.348502304,0.634792627,2,11-02-19,Green zofar,Red
6,0.008664476,0.137585898,0.432028682,0.421720944,2,11-02-19,Green Lotan,Red
6,0.013127767,0.12120287,0.409708441,0.455960922,2,12-02-19,Green Lotan,Red
6,0.019417476,0.099735216,0.272727273,0.608120035,2,12-02-19,Erez gvori,Red
6,0.003714513,0.056778986,0.261873176,0.677633324,2,12-02-19,Green zofar,Orange
6,0.018622368,0.145169823,0.42196593,0.414241879,2,12-02-19,Green Lotan,Red
6,0.01037376,0.128604119,0.405644546,0.455377574,2,12-02-19,Green Lotan,Red
6,0.01047443,0.146642021,0.43314849,0.409735059,2,12-02-19,Green Lotan,Red
6,0.000737463,0.017699115,0.312684366,0.668879056,2,12-02-19,Green zofar,Red
6,0.021523179,0.32615894,0.483443709,0.168874172,2,12-02-19,Green zofar,Green 
6,0.008810573,0.079019824,0.264317181,0.647852423,2,12-02-19,Erez gvori,Red
6,0.006412605,0.082997435,0.329791132,0.580798827,2,12-02-19,Green Lotan,Red
6,0.005173306,0.077599586,0.295913088,0.62131402,2,12-02-19,Erez gvori,Red
6,0.015334064,0.149507119,0.429079956,0.406078861,2,12-02-19,Green Lotan,Red
6,0.010727056,0.169249106,0.506555423,0.313468415,2,12-02-19,Green zofar,Yellow
6,0.003469211,0.078057242,0.363399827,0.555073721,2,13-02-19,Green Lotan,Red
6,0.006565988,0.090610637,0.380827315,0.52199606,2,13-02-19,Green Lotan,Red
6,0.009541985,0.129770992,0.448473282,0.41221374,2,13-02-19,Green zofar,Yellow
6,0.003998001,0.12143928,0.448775612,0.425787106,2,13-02-19,Green zofar,Yellow
6,0.015565345,0.12969163,0.413039648,0.441703377,2,13-02-19,Green Lotan,Red
6,0.00461277,0.084972081,0.367564943,0.542850206,2,13-02-19,Green Lotan,Red
6,0.003007867,0.058537714,0.296621934,0.641832485,2,13-02-19,Green zofar,Orange
6,0.006679389,0.097328244,0.375,0.520992366,2,13-02-19,Green zofar,Yellow
6,0.009253332,0.123726939,0.408485131,0.458534598,2,13-02-19,Green Lotan,Red
6,0.006247945,0.085498191,0.371259454,0.53699441,2,14-02-19,Green zofar,Yellow
6,0.005500869,0.05269253,0.243196294,0.698610307,2,14-02-19,Erez gvori,Red
6,0.001346499,0.023339318,0.159335727,0.815978456,2,14-02-19,Erez gvori,Red
6,0.007799514,0.113284746,0.397519499,0.481396241,2,14-02-19,Green Lotan,Red
6,0.005091218,0.064064489,0.268137463,0.662706831,2,14-02-19,Green zofar,Red
6,0.005621693,0.070216049,0.224206349,0.699955908,2,14-02-19,Green Lotan,Red
6,0.004739336,0.066350711,0.308056872,0.620853081,2,14-02-19,Green zofar,Orange
6,0.009168511,0.090736642,0.303825482,0.596269365,2,15-02-19,Green zofar,Red
6,0.00553224,0.074589851,0.263830599,0.65604731,2,15-02-19,Green Lotan,Red
6,0.004834811,0.067284448,0.307816277,0.620064464,2,15-02-19,Green zofar,Orange
6,0,0.026975347,0.973024653,0,2,10-02-19,shabi,Yellow
6,0.001941748,0.036338419,0.161997226,0.799722607,2,17-02-19,Green Lotan,Red
6,0.012690859,0.114217728,0.184810629,0.688280785,2,17-02-19,Green Lotan,Red
6,0.020422874,0.295771264,0.455069678,0.228736185,2,17-02-19,Green zofar,Green 
6,0.001925855,0.030813674,0.164179104,0.803081367,2,17-02-19,Erez gvori,Red
6,0.003740648,0.048004988,0.217581047,0.730673317,2,17-02-19,Erez gvori,Red
6,0.006011164,0.261914985,0.515671962,0.216401889,2,17-02-19,Green zofar,Green 
6,0.028874735,0.221656051,0.38641189,0.363057325,2,17-02-19,Green zofar,Yellow
6,0.013861386,0.137623762,0.383168317,0.465346535,2,17-02-19,Green zofar,Yellow
6,0.00239644,0.0345772,0.168435467,0.794590894,2,17-02-19,Erez gvori,Red
6,0.010148163,0.079358636,0.156890603,0.753602598,2,18-02-19,Green Lotan,Red
6,0.001634655,0.030377333,0.165645007,0.802343005,2,18-02-19,Green Lotan,Red
6,0.004478949,0.05613616,0.142430576,0.796954315,2,18-02-19,Green Lotan,Red
6,0.00230787,0.213939534,0,0.783752596,2,18-02-19,Green Lotan,Red
6,0,0.204504095,0,0.795495905,2,18-02-19,Green zofar,Yellow
6,0.004376368,0.080962801,0.323851204,0.590809628,2,18-02-19,Green zofar,Orange
6,0.001235788,0.028423134,0.166831438,0.803509639,2,18-02-19,Green Lotan,Red
6,0.002349869,0.039425587,0.14229765,0.815926893,2,18-02-19,Green Lotan,Red
6,0.002042437,0.039146715,0.158742766,0.800068081,2,18-02-19,Green Lotan,Red
6,0.007318952,0.097072419,0.300077042,0.595531587,2,19-02-19,Green zofar,Orange
6,0.002945508,0.068728522,0.328915071,0.599410898,2,19-02-19,Green zofar,Orange
6,0.001850025,0.035397139,0.166378885,0.796373952,2,19-02-19,Green Lotan,Red
6,0.001486436,0.019695281,0.151616499,0.827201784,2,19-02-19,Green Lotan,Red
6,0.000568505,0.027288232,0.155201819,0.816941444,2,19-02-19,Erez gvori,Red
6,0.002407318,0.066923447,0.353875782,0.576793452,2,19-02-19,Erez gvori,Orange
6,0.014154282,0.295824487,0.476999292,0.213021939,2,19-02-19,Green zofar,Green 
6,0.001407383,0.026090722,0.160008661,0.812493234,2,19-02-19,Green Lotan,Red
6,0.001458435,0.116188624,0.545454545,0.336898396,2,19-02-19,Green zofar,Red
6,0,0.139293139,0.538461538,0.322245322,2,19-02-19,Green zofar,Green 
6,0.003838772,0.077872224,0.324924596,0.593364409,2,19-02-19,Erez gvori,Orange
6,0.047345768,0.258536585,0.362123386,0.331994261,2,19-02-19,Green zofar,Yellow
6,0.003334626,0.035052346,0.121675068,0.83993796,2,20-02-19,Green Lotan,Red
6,0.0010502,0.025624869,0.163831128,0.809493804,2,20-02-19,Green Lotan,Red
6,0.001927401,0.038548024,0.216832637,0.742691937,2,20-02-19,Erez gvori,Orange
6,0.003161889,0.046374368,0.158937605,0.791526138,2,20-02-19,Green Lotan,Red
6,0.001083424,0.020585049,0.139490791,0.838840737,2,20-02-19,Green Lotan,Red
6,0.001342642,0.025510204,0.169709989,0.803437164,2,20-02-19,Erez gvori,Red
6,0.004748982,0.085142469,0.327001357,0.583107191,2,20-02-19,Green zofar,Yellow
6,0.000609756,0.026219512,0.178658537,0.794512195,2,20-02-19,Erez gvori,Red
6,0.005522682,0.089151874,0.327416174,0.57790927,2,20-02-19,Green zofar,Yellow
6,0.002570694,0.044069041,0.162688212,0.790672053,2,20-02-19,Green Lotan,Red
6,0.003574975,0.047864945,0.168619662,0.779940417,2,21-02-19,Green Lotan,Red
6,0.001592075,0.023704228,0.099593136,0.875110561,2,21-02-19,Green Lotan,Red
6,0.003382187,0.037767756,0.187147689,0.771702368,2,21-02-19,Erez gvori,Red
6,0.006016847,0.06377858,0.267749699,0.662454874,2,21-02-19,Erez gvori,Red
6,0.006110975,0.07430946,0.300415546,0.619164019,2,21-02-19,Green zofar,Yellow
6,0.010179641,0.118862275,0.360978044,0.50998004,2,21-02-19,Green Lotan,Red
6,0.004016064,0.052208835,0.159036145,0.784738956,2,21-02-19,Green Lotan,Red
6,0.00247678,0.030650155,0.149226006,0.817647059,2,21-02-19,Green Lotan,Red
6,0.000891464,0.022620905,0.156897704,0.819589926,2,22-02-19,Green Lotan,Red
6,0.003203075,0.087123639,0.32991672,0.579756566,2,22-02-19,Green Lotan,Red
6,0.008224812,0.165181631,0.434544208,0.392049349,2,22-02-19,Green zofar,Red
6,0.002002575,0.048061794,0.276355314,0.673580318,2,22-02-19,Erez gvori,Red
6,0.0036452,0.057715674,0.268529769,0.670109356,2,22-02-19,Green zofar,Yellow
6,0.002979738,0.056615018,0.271156138,0.669249106,2,22-02-19,Green zofar,Yellow
6,0,0.002985248,0.997014752,0,2,17-02-19,shabi,Orange
6,0,0.015597028,0.984402972,0,2,17-02-19,shabi,Yellow
6,0.001489203,0.029535865,0.159592951,0.809381981,2,24-02-19,Green Lotan,Red
6,0.005553182,0.099530115,0.325501922,0.56941478,2,24-02-19,Green Lotan,Red
6,0.005784062,0.253213368,0.5,0.241002571,2,24-02-19,Green zofar,Green 
6,0.014676451,0.389593062,0.454302869,0.141427618,2,24-02-19,Green zofar,Green 
6,0.000289855,0.023188406,0.344637681,0.631884058,2,24-02-19,Green zofar,Red
6,0.003508772,0.038596491,0.164912281,0.792982456,2,24-02-19,Erez gvori,Orange
6,0.001579779,0.02685624,0.213270142,0.758293839,2,24-02-19,Green zofar,Green 
6,0.006547209,0.077532736,0.293246037,0.622674018,2,24-02-19,Green zofar,Yellow
6,0.006139489,0.094056974,0.326375246,0.573428291,2,24-02-19,Green Lotan,Red
6,0.001788452,0.04368932,0.250638733,0.703883495,2,25-02-19,Erez gvori,Red
6,0.001428444,0.029640211,0.163110437,0.805820909,2,25-02-19,Green Lotan,Red
6,0.004568229,0.088564692,0.328175656,0.578691424,2,25-02-19,Green Lotan,Red
6,0.006603081,0.117021277,0.411592076,0.464783566,2,25-02-19,Erez gvori,Yellow
6,0.003327787,0.073211314,0.287853577,0.635607321,2,25-02-19,Erez gvori,Orange
6,0.067973856,0.482352941,0.335294118,0.114379085,2,25-02-19,Green zofar,Green 
6,0.061420345,0.441458733,0.358925144,0.138195777,2,25-02-19,Green zofar,Green 
6,0.008013083,0.08896157,0.312183156,0.590842191,2,26-02-19,Green zofar,Yellow
6,0.007782101,0.13229572,0.490272374,0.369649805,2,26-02-19,Green zofar,Yellow
6,0.032397408,0.233261339,0.35637149,0.377969762,2,26-02-19,Green zofar,Yellow
6,0.026951348,0.209222961,0.379943997,0.383881694,2,26-02-19,Green Lotan,Red
6,0.021677125,0.183114661,0.395892755,0.399315459,2,26-02-19,Green zofar,Red
6,0.043478261,0.222826087,0.418478261,0.315217391,2,26-02-19,Green zofar,Red
6,0.010524997,0.109134194,0.320385917,0.559954893,2,26-02-19,Green Lotan,Red
6,0.019039648,0.15692018,0.36928549,0.454754681,2,26-02-19,Green Lotan,Red
6,0.018986349,0.148438726,0.370782991,0.461791935,2,26-02-19,Green Lotan,Red
6,0.010636967,0.114628958,0.338005256,0.53672882,2,26-02-19,Green zofar,Orange
6,0.013069307,0.128316832,0.35009901,0.508514851,2,27-02-19,Green Lotan,Red
6,0.010821555,0.152164311,0.364178445,0.472835689,2,27-02-19,Green Lotan,Red
6,0.007918552,0.126131222,0.351809955,0.514140271,2,27-02-19,Green Lotan,Red
6,0.010692255,0.140781357,0.388074023,0.460452365,2,27-02-19,Green Lotan,Red
6,0.003189066,0.053075171,0.243963554,0.69977221,2,27-02-19,Erez gvori,Red
6,0.003480278,0.056844548,0.261020882,0.678654292,2,27-02-19,Erez gvori,Red
6,0.00152207,0.037290715,0.197869102,0.763318113,2,27-02-19,Erez gvori,Red
6,0.004596192,0.090938936,0.35554826,0.548916612,2,27-02-19,Green zofar,Orange
6,0.013010924,0.161777341,0.37989444,0.445317295,2,27-02-19,Green Lotan,Red
6,0.012993986,0.139712199,0.361469072,0.485824742,2,27-02-19,Green Lotan,Red
6,0.001051525,0.016561514,0.103049422,0.879337539,2,27-02-19,Green Lotan,Red
6,0.01324122,0.123776626,0.341393207,0.521588946,2,28-02-19,Green Lotan,Red
6,0.001222494,0.017359413,0.097799511,0.883618582,2,28-02-19,Green Lotan,Red
6,0.009106678,0.185169124,0.502168257,0.303555941,2,28-02-19,Green zofar,Yellow
6,0.006673022,0.105815062,0.395614871,0.491897045,2,28-02-19,Green zofar,Yellow
6,0.00212766,0.053191489,0.227659574,0.717021277,2,28-02-19,Green zofar,Green 
6,0.023391813,0.122807018,0.289473684,0.564327485,2,28-02-19,Green Lotan,Red
6,0.001236773,0.02817095,0.140992167,0.82960011,2,28-02-19,Green Lotan,Red
6,0.001258495,0.02932293,0.195318399,0.774100176,2,28-02-19,Green Lotan,Red
6,0.001522327,0.039749662,0.195027064,0.763700947,2,28-02-19,Erez gvori,Red
6,0.002148228,0.060150376,0.303974221,0.633727175,2,28-02-19,Erez gvori,Red
6,0.002485089,0.064612326,0.325049702,0.607852883,2,28-02-19,Green zofar,Red
7,0.001846381,0.033973412,0.192023634,0.772156573,2,01-03-19,Green Lotan,Red
7,0.004941322,0.088943792,0.344657196,0.56145769,2,01-03-19,Green zofar,Red
7,0.001576835,0.038417431,0.222047018,0.737958716,2,01-03-19,Green Lotan,Red
7,0.007590133,0.081593928,0.30740038,0.60341556,2,01-03-19,Erez gvori,Red
7,0.003897791,0.069727155,0.294932871,0.631442183,2,01-03-19,Erez gvori,Red
6,0,0.045546751,0.954453249,0,2,24-02-19,shabi,Yellow
7,0.00578428,0.1524328,0.535896563,0.305886356,2,03-03-19,Green zofar,Red
7,0.005108557,0.130268199,0.475095785,0.389527458,2,03-03-19,Green zofar,Red
7,0.006506365,0.074398868,0.283168317,0.63592645,2,03-03-19,Erez gvori,Red
7,0.00405562,0.041425261,0.185399768,0.769119351,2,03-03-19,Green Lotan,Red
7,0.002918956,0.040693681,0.195741758,0.760645604,2,03-03-19,Green Lotan,Red
7,0.003801285,0.054528772,0.226504129,0.715165815,2,03-03-19,Green Lotan,Red
7,0.007980569,0.128730049,0.337265788,0.526023595,2,03-03-19,Green zofar,Yellow
7,0.05355064,0.44644936,0.368451688,0.131548312,2,03-03-19,Green zofar,Green 
7,0.019210245,0.185432231,0.440234792,0.355122732,2,03-03-19,Erez gvori,Orange
7,0.004023245,0.064818954,0.260840411,0.670317389,2,04-03-19,Green Lotan,Red
7,0.002946193,0.048844782,0.213831602,0.734377423,2,04-03-19,Green Lotan,Red
7,0.013262599,0.146949602,0.405835544,0.433952255,2,04-03-19,Green zofar,Yellow
7,0.013906856,0.145536869,0.381953428,0.458602846,2,04-03-19,Erez gvori,Orange
7,0.01082544,0.132611637,0.403247632,0.453315291,2,04-03-19,Green zofar,Yellow
7,0.011083744,0.150246305,0.424876847,0.413793103,2,04-03-19,Erez gvori,Yellow
7,0.112241191,0.510352343,0.306574646,0.07083182,2,04-03-19,Green zofar,Green 
7,0.003979186,0.058616468,0.22161004,0.715794307,2,04-03-19,Green Lotan,Red
7,0.001858352,0.022506711,0.115527566,0.860107371,2,05-03-19,Green Lotan,Red
7,0.115019011,0.535171103,0.287072243,0.062737643,2,05-03-19,Green zofar,Green 
7,0.129032258,0.516129032,0.271889401,0.082949309,2,05-03-19,Green zofar,Green 
7,0.010577473,0.146369354,0.419096627,0.423956547,2,05-03-19,Erez gvori,Yellow
7,0.006053269,0.097255851,0.379338176,0.517352704,2,05-03-19,Erez gvori,Orange
7,0.006575743,0.100097418,0.365562591,0.527764247,2,05-03-19,Green zofar,Orange
7,0.012566845,0.169786096,0.420855615,0.396791444,2,05-03-19,Erez gvori,Yellow
7,0.139365918,0.535006605,0.250990753,0.074636724,2,05-03-19,Green zofar,Green 
7,0.002531974,0.03168214,0.085957281,0.879828605,2,06-03-19,Green Lotan,Red
7,0.02800789,0.183037475,0.231163708,0.557790927,2,06-03-19,Green Lotan,Red
7,0.001341682,0.02549195,0.065742397,0.907423971,2,06-03-19,Green Lotan,Red
7,0.002325581,0.051162791,0.10620155,0.840310078,2,06-03-19,Green Lotan,Red
7,0.001270648,0.027742482,0.069462092,0.901524778,2,06-03-19,Green Lotan,Red
7,0.002598753,0.071725572,0.176195426,0.749480249,2,06-03-19,Green Lotan,Red
7,0.001779359,0.056227758,0.139501779,0.802491103,2,06-03-19,Green zofar,Red
7,0.01316752,0.253840527,0.323335772,0.409656181,2,06-03-19,Green zofar,Red
7,0.008924777,0.131321717,0.236294093,0.623459414,2,06-03-19,Green zofar,Red
7,0.001795332,0.026132057,0.061440255,0.910632356,2,06-03-19,Green Lotan,Red
7,0.026407227,0.168172342,0.210215427,0.595205003,2,06-03-19,Green Lotan,Red
7,0.005073002,0.113585746,0.197475872,0.68386538,2,07-03-19,Green Lotan,Red
7,0.015217391,0.229130435,0.315217391,0.440434783,2,07-03-19,Green zofar,Yellow
7,0.00405771,0.096145176,0.188683499,0.711113616,2,07-03-19,Green Lotan,Red
7,0.016399695,0.276125095,0.326849733,0.380625477,2,07-03-19,Erez gvori,Yellow
7,0.013298735,0.170613039,0.236782355,0.579305871,2,07-03-19,Green zofar,Red
7,0.013093653,0.128273413,0.184198846,0.674434088,2,07-03-19,Green Lotan,Red
7,0.004473022,0.112664244,0.217780263,0.665082471,2,07-03-19,Erez gvori,Red
7,0.004550321,0.120182013,0.209047109,0.666220557,2,07-03-19,Green Lotan,Red
7,0.008116883,0.161641929,0.244666048,0.585575139,2,08-03-19,Green Lotan,Red
7,0.007742461,0.14792176,0.224531377,0.619804401,2,08-03-19,Green Lotan,Red
7,0.01210121,0.186468647,0.257059039,0.544371104,2,08-03-19,Green Lotan,Red
7,0.003586498,0.115822785,0.228059072,0.652531646,2,08-03-19,Erez gvori,Red
7,0.007832898,0.152088773,0.238250653,0.601827676,2,08-03-19,Green zofar,Red
7,0,0.032291757,0.967708243,0,2,03-03-19,shabi,Orange
7,0,0.102013914,0.897986086,0,2,03-03-19,shabi,Yellow
7,0.008608971,0.106479384,0.179882193,0.705029452,2,10-03-19,Green Lotan,Red
7,0.00907441,0.157441016,0.234119782,0.599364791,2,10-03-19,Green Lotan,Red
7,0.016459795,0.202914193,0.238801943,0.541824069,2,10-03-19,Green Lotan,Red
7,0.064759036,0.530120482,0.256024096,0.149096386,2,10-03-19,Green zofar,Green 
7,0.011339093,0.343412527,0.430885529,0.214362851,2,10-03-19,Green zofar,Green 
7,0.007179487,0.118632479,0.221196581,0.652991453,2,10-03-19,Green zofar,Orange
7,0.01340861,0.26711362,0.29393084,0.42554693,2,10-03-19,Green zofar,Yellow
7,0.033186414,0.213119004,0.295825771,0.45786881,2,10-03-19,Green Lotan,Red
7,0.012974977,0.117392648,0.277417362,0.592215014,2,11-03-19,Green Lotan,Red
7,0.036385446,0.198320672,0.24770092,0.517592963,2,11-03-19,Green Lotan,Red
7,0.008109397,0.147241215,0.281443791,0.563205597,2,11-03-19,Erez gvori,Red
7,0.018440552,0.136914786,0.234169754,0.610474907,2,11-03-19,Green Lotan,Red
7,0.002579536,0.045571797,0.129263399,0.822585268,2,11-03-19,Green Lotan,Red
7,0.012581442,0.179510222,0.268478993,0.539429342,2,11-03-19,Green zofar,Yellow
7,0.016403221,0.206680585,0.355204295,0.4217119,2,11-03-19,Green zofar,Orange
7,0.002284752,0.038961039,0.118205868,0.840548341,2,12-03-19,Green Lotan,Red
7,0.011404873,0.154224987,0.255572836,0.578797304,2,12-03-19,Erez gvori,Red
7,0.008006405,0.133706966,0.253002402,0.605284227,2,12-03-19,Erez gvori,Red
7,0.014251781,0.171021378,0.30675263,0.507974211,2,12-03-19,Green zofar,Orange
7,0.00715961,0.069127268,0.277002839,0.646710283,2,12-03-19,Green Lotan,Red
7,0.012976901,0.149493901,0,0.837529198,2,12-03-19,Erez gvori,Red
7,0.010300429,0.188412017,0.336909871,0.464377682,2,12-03-19,Green zofar,Orange
7,0.005484461,0.144424132,0.314442413,0.535648995,2,12-03-19,Green zofar,Yellow
7,0.003826531,0.12372449,0.321428571,0.551020408,2,12-03-19,Green zofar,Yellow
7,0.00278319,0.056220429,0.145004175,0.795992207,2,12-03-19,Green Lotan,Red
7,0.001544799,0.290937178,0.334191555,0.373326468,2,12-03-19,Green zofar,Red
7,0.003743983,0.094669282,0.244072027,0.657514709,2,13-03-19,Green Lotan,Red
7,0.009085403,0.156268928,0.278013325,0.556632344,2,13-03-19,Erez gvori,Red
7,0.013229104,0.216476248,0.36560433,0.404690319,2,13-03-19,Green zofar,Orange
7,0.010769231,0.215384615,0.356153846,0.417692308,2,13-03-19,Green zofar,Orange
7,0.003388264,0.088094871,0.225781611,0.682735253,2,13-03-19,Green Lotan,Red
7,0.004604052,0.130755064,0.274401473,0.590239411,2,13-03-19,Green Lotan,Red
7,0.004345464,0.129277567,0.258555133,0.607821836,2,13-03-19,Erez gvori,Red
7,0.007284079,0.152965661,0.302809573,0.536940687,2,13-03-19,Erez gvori,Red
7,0.011920981,0.192438692,0.324591281,0.471049046,2,13-03-19,Green zofar,Orange
7,0.01096181,0.18334512,0.326909477,0.478783593,2,13-03-19,Green zofar,Yellow
7,0.00460761,0.133026159,0.276159334,0.586206897,2,14-03-19,Green Lotan,Red
7,0.007340946,0.188417618,0.316476346,0.48776509,2,14-03-19,Erez gvori,Red
7,0.010808376,0.215942355,0.363882009,0.40936726,2,14-03-19,Green zofar,Yellow
